id,producto_id,tipo,cantidad,fecha,usuario_id
28477,25,entrada,44,2025-02-15 18:11:40,4
28478,72,entrada,29,2024-04-27 23:34:44,40
28479,62,entrada,2,2024-03-03 16:21:26,10
28480,31,salida,97,2025-03-03 18:57:38,40
28481,101,entrada,51,2024-06-02 06:36:56,34
28482,150,entrada,15,2024-04-12 09:40:10,15
28483,100,entrada,37,2024-07-24 13:46:08,3
28484,87,entrada,65,2024-07-26 17:06:44,19
28485,23,entrada,94,2024-09-08 11:24:52,44
28486,51,entrada,17,2024-09-17 19:08:56,39
28487,44,salida,7,2025-04-20 02:28:24,50
28488,60,salida,22,2024-10-20 05:25:24,2
28489,128,salida,72,2024-03-04 22:55:14,10
28490,133,salida,83,2025-02-26 12:48:19,25
28491,64,salida,97,2024-12-07 10:41:38,23
28492,93,salida,12,2023-10-03 19:43:57,9
28493,93,salida,23,2024-05-03 08:35:15,39
28494,108,salida,29,2024-06-07 11:01:03,41
28495,17,entrada,69,2023-10-10 23:33:39,42
28496,97,entrada,90,2024-04-30 06:25:25,16
28497,47,salida,30,2023-06-28 06:03:38,11
28498,142,salida,37,2023-11-28 00:44:30,27
28499,102,salida,46,2023-12-18 11:34:58,28
28500,131,salida,89,2025-02-03 03:46:36,4
28501,93,salida,41,2023-12-22 05:40:12,29
28502,86,entrada,44,2023-07-30 12:14:05,42
28503,159,entrada,53,2024-09-23 11:49:32,16
28504,45,salida,86,2023-08-10 23:21:28,28
28505,153,entrada,48,2024-05-01 17:32:46,40
28506,19,salida,100,2025-03-17 16:57:28,5
28507,10,entrada,1,2023-11-12 21:42:27,34
28508,148,entrada,93,2024-03-19 19:26:31,31
28509,16,salida,76,2024-09-23 09:30:22,5
28510,146,salida,60,2025-02-14 13:12:56,23
28511,25,salida,57,2025-02-25 13:12:45,11
28512,90,salida,49,2024-04-30 10:42:32,22
28513,66,salida,7,2023-10-30 22:48:34,41
28514,129,salida,73,2023-10-16 22:06:48,27
28515,9,salida,37,2023-10-13 08:46:56,44
28516,157,entrada,79,2023-10-18 14:08:45,15
28517,80,salida,38,2024-07-29 06:50:51,18
28518,36,entrada,77,2024-04-21 21:53:44,47
28519,55,salida,49,2024-07-12 03:35:38,40
28520,66,entrada,93,2024-12-15 15:33:47,14
28521,151,salida,82,2023-05-31 11:04:46,46
28522,65,entrada,6,2023-10-15 15:38:48,21
28523,67,salida,84,2023-11-28 07:35:46,16
28524,132,entrada,24,2025-02-26 00:46:49,31
28525,104,salida,35,2023-07-14 12:59:34,20
28526,6,entrada,66,2025-04-15 10:31:28,42
28527,90,salida,95,2024-01-07 11:37:26,44
28528,26,salida,3,2025-03-16 22:37:49,8
28529,39,entrada,30,2023-10-18 22:15:23,15
28530,77,salida,57,2023-05-13 22:23:43,27
28531,75,entrada,88,2023-12-12 22:40:53,46
28532,28,salida,68,2024-05-02 07:29:29,49
28533,97,salida,50,2024-07-04 13:36:25,18
28534,105,entrada,74,2023-10-04 08:04:14,12
28535,149,entrada,87,2024-01-05 15:24:26,37
28536,43,entrada,1,2023-12-08 11:42:59,22
28537,35,entrada,21,2024-01-02 15:23:08,44
28538,82,entrada,93,2024-07-07 12:31:31,25
28539,123,entrada,11,2024-01-23 14:48:32,26
28540,148,entrada,100,2025-02-12 04:52:04,28
28541,144,entrada,55,2023-06-18 04:12:20,41
28542,35,salida,48,2024-01-30 11:30:11,17
28543,38,entrada,9,2023-11-21 03:29:40,12
28544,132,salida,78,2023-11-03 12:49:10,49
28545,142,entrada,56,2023-09-16 22:54:21,14
28546,49,salida,57,2024-11-25 19:49:42,43
28547,128,entrada,7,2024-10-02 16:21:26,17
28548,141,salida,18,2024-03-22 17:04:11,41
28549,104,salida,52,2025-02-07 11:36:45,39
28550,135,salida,27,2023-05-21 08:02:46,24
28551,75,salida,8,2025-01-13 23:20:10,8
28552,28,entrada,92,2024-08-04 00:00:43,3
28553,58,salida,24,2023-10-16 21:50:42,26
28554,80,entrada,56,2023-07-31 02:36:56,41
28555,46,entrada,41,2023-09-18 11:21:13,44
28556,46,salida,40,2023-06-18 15:09:48,46
28557,136,entrada,85,2024-05-22 08:27:13,19
28558,27,salida,34,2023-12-01 22:53:16,1
28559,69,entrada,72,2025-03-04 22:38:36,9
28560,89,entrada,100,2024-11-19 07:00:32,41
28561,104,entrada,68,2024-05-10 20:36:12,43
28562,34,entrada,54,2025-01-23 18:17:11,23
28563,138,entrada,72,2023-11-25 03:25:56,37
28564,86,entrada,95,2024-12-27 03:12:51,24
28565,109,entrada,16,2024-08-19 14:05:57,13
28566,93,salida,67,2024-10-02 17:03:41,25
28567,128,entrada,73,2025-02-05 12:26:41,7
28568,6,entrada,41,2024-01-18 14:02:14,40
28569,13,entrada,57,2024-08-05 06:29:40,45
28570,143,salida,43,2024-09-02 15:41:31,32
28571,5,salida,54,2024-01-11 10:58:09,11
28572,117,salida,82,2024-11-02 18:10:00,1
28573,154,entrada,93,2024-10-24 09:43:20,47
28574,37,salida,62,2024-07-25 16:57:34,9
28575,118,salida,79,2024-11-23 09:17:59,49
28576,23,salida,35,2024-11-11 05:17:51,39
28577,92,salida,61,2024-08-16 20:09:37,15
28578,56,salida,2,2024-09-23 11:22:14,24
28579,145,salida,8,2023-10-29 20:11:16,15
28580,45,entrada,55,2023-08-20 15:06:43,22
28581,159,salida,9,2023-09-03 07:24:42,49
28582,19,salida,41,2024-04-14 18:48:32,38
28583,29,entrada,78,2025-03-08 22:30:15,47
28584,66,entrada,18,2023-05-28 16:29:18,14
28585,136,salida,59,2025-01-07 13:52:06,9
28586,11,entrada,32,2024-09-17 06:13:16,30
28587,153,salida,81,2023-08-24 05:31:44,9
28588,1,entrada,60,2023-09-13 01:34:52,19
28589,128,entrada,7,2024-12-28 10:14:02,20
28590,12,salida,100,2025-01-19 07:21:36,29
28591,22,salida,40,2024-02-22 07:29:19,20
28592,147,salida,78,2023-08-26 16:16:21,23
28593,89,entrada,29,2024-07-17 17:11:42,26
28594,34,salida,52,2024-06-22 03:31:00,25
28595,24,entrada,62,2024-02-18 08:00:01,2
28596,24,salida,2,2024-03-08 17:45:37,42
28597,87,entrada,17,2024-03-02 09:21:10,49
28598,72,salida,69,2025-04-21 09:16:16,50
28599,139,entrada,80,2023-08-13 13:03:17,20
28600,85,entrada,60,2024-05-27 18:27:02,3
28601,99,salida,47,2023-09-09 22:56:56,39
28602,104,entrada,46,2024-09-20 13:36:17,48
28603,95,entrada,62,2023-12-14 08:38:26,46
28604,2,entrada,2,2023-12-27 08:39:49,40
28605,82,entrada,58,2025-02-07 18:29:18,23
28606,73,salida,35,2024-09-04 07:06:47,20
28607,41,entrada,68,2023-07-29 22:43:20,44
28608,55,salida,57,2023-06-10 09:50:16,1
28609,121,salida,37,2025-05-03 02:42:15,20
28610,11,entrada,38,2023-11-16 17:25:20,50
28611,79,entrada,79,2024-11-11 17:10:59,25
28612,58,salida,94,2023-09-24 06:36:44,20
28613,152,entrada,67,2023-12-31 09:24:41,39
28614,30,entrada,80,2023-09-10 14:41:36,13
28615,117,entrada,1,2023-05-19 02:54:54,24
28616,20,entrada,62,2023-06-24 12:33:35,21
28617,119,salida,75,2024-07-22 00:59:40,14
28618,135,salida,12,2023-12-24 09:20:29,14
28619,66,salida,59,2024-10-10 01:04:22,42
28620,96,salida,4,2023-11-30 04:36:50,44
28621,146,salida,44,2025-03-21 00:47:22,14
28622,152,salida,86,2024-01-16 17:33:13,33
28623,4,entrada,4,2023-07-01 20:04:58,34
28624,67,entrada,76,2024-06-07 13:33:00,37
28625,106,salida,66,2024-02-03 18:25:51,9
28626,159,salida,59,2024-12-08 03:52:57,3
28627,95,salida,40,2023-09-15 19:07:37,42
28628,9,entrada,9,2023-12-05 10:07:30,49
28629,105,entrada,83,2024-10-05 15:21:17,5
28630,160,entrada,7,2023-09-02 20:25:12,31
28631,14,entrada,93,2023-12-24 23:12:06,28
28632,16,entrada,59,2024-06-24 09:23:12,9
28633,87,entrada,32,2025-04-04 09:04:11,7
28634,160,salida,79,2025-03-03 21:06:33,21
28635,12,salida,47,2024-05-15 14:57:47,5
28636,149,entrada,44,2023-05-17 02:43:50,33
28637,117,salida,53,2023-09-28 10:26:59,6
28638,55,entrada,84,2024-05-09 11:55:34,16
28639,122,salida,60,2024-08-13 16:36:44,12
28640,158,entrada,7,2024-08-10 21:57:09,18
28641,23,entrada,38,2024-07-24 01:06:08,12
28642,118,salida,59,2024-09-22 14:02:26,46
28643,152,entrada,45,2023-08-17 16:10:32,40
28644,113,salida,38,2023-07-13 18:43:57,23
28645,133,salida,69,2023-09-17 21:14:51,19
28646,66,salida,77,2024-03-05 21:23:31,45
28647,39,salida,85,2024-05-08 05:47:07,48
28648,158,entrada,1,2024-11-16 12:25:47,35
28649,135,salida,31,2024-12-21 09:48:35,8
28650,67,entrada,89,2024-12-16 19:22:02,39
28651,139,salida,99,2025-03-05 20:35:51,38
28652,137,salida,83,2024-04-10 09:30:48,49
28653,142,entrada,5,2023-10-01 11:53:15,33
28654,58,entrada,42,2024-08-23 08:05:38,4
28655,81,entrada,45,2023-06-26 14:05:05,42
28656,68,entrada,23,2023-07-05 14:31:05,49
28657,71,salida,94,2025-03-30 01:08:53,37
28658,4,entrada,58,2025-02-17 07:51:43,21
28659,44,salida,71,2024-02-15 18:36:01,1
28660,28,salida,71,2023-10-25 20:26:22,50
28661,13,salida,53,2024-11-13 05:30:58,1
28662,34,entrada,5,2023-08-15 13:06:55,30
28663,5,entrada,35,2025-02-03 03:52:23,2
28664,85,entrada,42,2025-01-27 04:37:50,44
28665,105,entrada,13,2024-12-29 20:46:31,11
28666,100,salida,36,2024-11-03 13:33:29,2
28667,158,entrada,89,2023-12-19 18:41:08,37
28668,1,salida,26,2023-10-25 09:37:52,16
28669,113,entrada,26,2023-12-28 04:06:57,7
28670,13,entrada,24,2023-09-02 06:30:55,26
28671,76,entrada,25,2025-01-28 12:07:27,28
28672,40,salida,26,2025-01-05 22:13:49,2
28673,44,salida,66,2025-02-05 10:01:35,34
28674,60,entrada,74,2024-11-05 22:16:58,15
28675,127,salida,79,2024-12-25 22:56:28,40
28676,75,salida,17,2024-03-30 06:30:39,19
28677,111,salida,81,2024-12-10 08:04:57,26
28678,56,entrada,50,2024-10-25 12:05:34,5
28679,150,salida,67,2023-10-07 07:42:55,15
28680,6,salida,74,2024-11-15 22:01:18,10
28681,77,entrada,42,2023-12-26 19:05:07,23
28682,73,salida,25,2023-11-17 11:16:00,34
28683,65,salida,83,2023-07-06 19:57:43,50
28684,81,salida,1,2024-10-13 01:17:12,29
28685,155,salida,48,2023-06-25 21:12:19,19
28686,22,entrada,59,2025-01-22 20:26:10,47
28687,134,entrada,34,2024-04-24 17:36:44,14
28688,46,salida,22,2024-05-07 13:11:32,4
28689,153,entrada,60,2023-11-22 03:47:58,2
28690,112,entrada,20,2023-06-28 12:45:08,25
28691,96,salida,58,2024-08-22 03:27:34,4
28692,2,salida,76,2024-09-03 21:22:42,35
28693,160,entrada,17,2024-03-30 11:05:30,39
28694,68,salida,12,2024-12-20 02:36:46,17
28695,151,entrada,67,2023-12-31 12:31:51,26
28696,87,entrada,18,2023-11-04 10:45:58,50
28697,109,salida,32,2024-06-19 23:09:00,50
28698,160,entrada,71,2023-08-31 00:08:18,10
28699,132,salida,74,2024-10-30 15:25:17,29
28700,77,entrada,85,2025-04-11 11:58:30,16
28701,100,salida,18,2023-06-21 06:27:26,7
28702,67,entrada,27,2024-10-07 08:54:27,4
28703,77,entrada,86,2024-02-01 01:13:17,10
28704,122,salida,1,2023-08-10 10:29:09,2
28705,125,entrada,38,2025-04-04 09:22:33,36
28706,155,entrada,53,2024-01-01 16:02:54,15
28707,46,entrada,3,2024-06-10 00:39:04,18
28708,25,entrada,80,2024-08-05 19:29:07,30
28709,111,salida,90,2024-05-25 00:38:37,13
28710,61,salida,95,2024-09-11 22:49:21,14
28711,154,salida,71,2023-07-15 22:36:01,37
28712,110,entrada,18,2024-06-09 05:46:24,36
28713,151,salida,35,2023-08-04 11:22:29,15
28714,114,salida,47,2023-05-30 19:29:16,31
28715,76,salida,77,2023-08-08 15:30:32,6
28716,79,entrada,60,2023-06-07 08:58:22,40
28717,47,salida,13,2024-03-06 09:39:11,16
28718,20,salida,29,2025-05-05 09:38:32,19
28719,7,entrada,66,2025-01-05 19:19:44,41
28720,155,salida,49,2023-11-03 14:12:33,41
28721,98,entrada,13,2023-05-28 03:09:32,26
28722,65,salida,71,2023-11-02 07:44:57,20
28723,42,salida,1,2023-06-25 03:53:44,41
28724,150,salida,84,2024-03-18 11:57:48,39
28725,150,entrada,26,2023-12-12 22:29:20,6
28726,111,salida,53,2023-10-18 03:22:36,25
28727,147,salida,37,2024-11-17 04:19:16,35
28728,151,entrada,21,2023-12-06 17:06:22,30
28729,157,entrada,34,2023-06-30 23:35:00,43
28730,48,salida,64,2025-02-21 16:49:27,1
28731,49,salida,65,2024-05-21 06:59:11,47
28732,75,salida,5,2023-10-17 16:13:59,34
28733,102,salida,46,2025-04-15 06:44:17,12
28734,124,salida,21,2023-12-21 16:45:12,5
28735,58,entrada,80,2023-11-02 05:05:21,22
28736,20,entrada,41,2023-08-05 01:26:29,28
28737,141,entrada,92,2023-05-30 20:28:34,35
28738,113,entrada,10,2024-04-17 20:18:32,12
28739,78,salida,18,2024-02-20 16:47:26,18
28740,150,entrada,39,2023-11-04 19:36:19,30
28741,141,salida,65,2023-12-31 08:55:34,18
28742,67,salida,58,2023-08-23 23:15:59,50
28743,65,salida,93,2024-05-25 09:24:40,19
28744,72,salida,35,2024-03-11 09:38:14,24
28745,67,salida,3,2024-12-12 12:14:27,5
28746,154,salida,82,2024-02-17 10:36:00,17
28747,150,salida,72,2023-07-03 05:58:42,23
28748,78,salida,68,2023-07-02 16:11:22,28
28749,36,salida,70,2024-08-04 18:55:04,17
28750,5,entrada,4,2025-04-25 00:49:37,22
28751,29,salida,71,2024-07-26 09:34:31,32
28752,7,entrada,98,2025-03-11 13:48:14,19
28753,102,salida,42,2023-11-15 04:35:13,17
28754,22,salida,63,2024-11-30 00:07:51,36
28755,93,salida,18,2023-12-21 04:12:19,19
28756,118,salida,66,2024-07-25 00:57:15,21
28757,22,entrada,75,2025-04-07 03:40:43,32
28758,56,entrada,81,2024-02-27 06:28:50,49
28759,130,entrada,81,2023-09-02 16:13:59,44
28760,70,salida,5,2023-09-02 20:27:48,26
28761,28,salida,15,2023-07-01 14:20:55,45
28762,127,salida,65,2024-05-29 00:41:25,40
28763,15,entrada,75,2024-07-30 13:52:18,34
28764,97,salida,14,2024-03-03 14:52:38,14
28765,8,salida,17,2023-11-27 09:45:07,11
28766,117,salida,84,2024-05-11 15:26:57,14
28767,67,salida,25,2024-09-08 12:21:03,6
28768,65,salida,58,2024-11-22 11:03:42,23
28769,126,salida,20,2025-01-06 11:16:07,1
28770,123,entrada,42,2023-05-21 03:01:26,31
28771,86,salida,60,2025-04-09 22:54:05,28
28772,4,salida,80,2024-04-05 19:22:21,29
28773,140,entrada,83,2024-02-27 21:02:09,18
28774,54,entrada,35,2025-02-25 12:22:59,19
28775,87,salida,92,2023-11-13 07:14:02,9
28776,19,entrada,73,2024-08-14 23:04:11,28
28777,141,salida,71,2023-11-08 16:48:21,14
28778,51,salida,5,2024-09-14 08:45:41,14
28779,13,entrada,59,2024-04-22 00:03:24,32
28780,128,salida,31,2024-05-29 12:43:59,31
28781,129,entrada,76,2023-11-20 03:46:40,8
28782,56,salida,16,2024-12-28 07:33:32,3
28783,107,salida,36,2024-08-25 10:21:24,35
28784,66,salida,21,2024-04-30 05:08:59,22
28785,96,entrada,83,2024-11-12 02:00:45,31
28786,126,salida,12,2024-02-25 13:22:14,30
28787,40,salida,28,2023-05-14 23:45:30,32
28788,110,salida,72,2024-08-03 07:16:16,45
28789,150,entrada,30,2023-07-04 05:46:52,17
28790,117,entrada,29,2025-03-15 06:20:35,46
28791,3,entrada,9,2023-11-04 18:02:53,26
28792,100,salida,58,2023-07-31 22:22:23,6
28793,26,entrada,5,2024-08-10 13:42:34,29
28794,22,entrada,30,2024-03-11 13:49:38,15
28795,45,entrada,5,2025-04-18 05:15:55,11
28796,70,salida,36,2023-06-11 00:09:52,31
28797,141,salida,37,2023-11-11 06:49:08,38
28798,76,salida,78,2024-01-31 07:24:32,43
28799,149,entrada,18,2024-11-14 03:31:30,24
28800,124,salida,87,2024-10-24 10:30:17,6
28801,25,salida,100,2023-07-22 08:20:56,37
28802,34,salida,1,2025-02-13 02:12:24,46
28803,1,salida,3,2024-02-22 03:53:41,23
28804,4,entrada,9,2023-12-22 15:10:54,49
28805,156,entrada,95,2025-04-09 15:16:16,10
28806,116,entrada,99,2024-05-22 22:42:00,10
28807,58,salida,82,2023-12-24 11:37:39,2
28808,160,salida,91,2024-03-01 07:02:10,25
28809,145,salida,12,2023-05-07 10:43:36,42
28810,145,salida,82,2023-12-28 17:43:54,32
28811,54,entrada,24,2023-08-11 11:46:57,2
28812,37,salida,77,2024-02-19 01:36:14,18
28813,122,salida,91,2023-06-13 09:20:03,13
28814,140,salida,80,2024-06-09 18:23:21,10
28815,151,salida,79,2023-12-26 03:12:05,4
28816,152,salida,66,2023-12-18 03:45:06,25
28817,70,salida,88,2024-08-07 10:38:39,18
28818,15,salida,25,2023-09-04 02:51:13,37
28819,39,entrada,91,2023-10-30 23:34:01,10
28820,28,salida,33,2024-12-09 18:13:53,42
28821,120,entrada,20,2024-07-07 22:37:21,26
28822,37,salida,93,2024-06-23 06:21:38,30
28823,56,entrada,74,2025-05-03 21:17:17,43
28824,134,entrada,27,2024-06-19 01:12:03,18
28825,129,entrada,27,2024-02-28 17:39:50,48
28826,134,entrada,59,2023-06-26 21:25:28,50
28827,138,salida,51,2024-06-25 18:56:00,40
28828,81,salida,73,2025-01-27 09:51:05,16
28829,151,salida,80,2023-06-24 02:02:42,11
28830,84,salida,11,2024-01-27 03:12:22,2
28831,2,salida,92,2023-12-30 18:40:44,3
28832,27,entrada,52,2024-12-16 22:56:08,46
28833,73,salida,48,2025-02-23 02:10:50,45
28834,10,salida,8,2023-06-27 11:26:48,49
28835,124,entrada,1,2023-11-25 20:33:59,39
28836,128,entrada,77,2023-07-31 23:00:30,46
28837,129,salida,38,2024-09-15 13:33:47,15
28838,37,salida,60,2023-08-12 12:58:58,22
28839,29,entrada,41,2024-06-28 00:49:50,14
28840,118,entrada,90,2023-06-26 21:03:12,22
28841,73,entrada,20,2024-02-24 11:03:18,50
28842,156,salida,46,2024-08-05 12:23:23,10
28843,126,entrada,66,2024-06-03 10:27:16,32
28844,90,entrada,54,2025-02-16 22:18:54,28
28845,37,salida,37,2025-04-03 02:22:40,23
28846,70,salida,65,2024-03-27 12:02:12,3
28847,73,salida,22,2025-01-13 04:28:07,45
28848,103,entrada,39,2024-11-16 06:53:36,20
28849,27,entrada,46,2024-07-12 09:03:47,38
28850,110,entrada,1,2024-05-08 10:04:16,27
28851,59,salida,55,2023-08-31 19:13:51,43
28852,48,entrada,25,2023-10-22 21:09:29,30
28853,12,entrada,72,2024-02-22 15:43:04,29
28854,93,salida,53,2023-12-14 04:02:09,34
28855,59,entrada,79,2024-04-30 16:23:39,30
28856,76,entrada,96,2025-04-20 02:19:58,32
28857,81,salida,20,2024-09-18 17:52:39,28
28858,63,entrada,71,2024-08-26 20:25:06,9
28859,153,salida,26,2024-05-27 02:15:53,1
28860,62,salida,52,2024-02-25 14:36:09,44
28861,55,salida,16,2025-01-29 22:18:44,43
28862,116,entrada,12,2024-03-26 08:14:20,47
28863,116,salida,88,2024-05-26 08:45:00,7
28864,113,entrada,53,2024-06-16 05:22:34,12
28865,74,salida,40,2024-09-18 03:01:55,16
28866,69,entrada,48,2024-01-30 07:06:44,18
28867,7,entrada,69,2024-04-20 09:25:34,39
28868,32,entrada,6,2023-09-26 17:01:03,40
28869,54,entrada,48,2024-04-28 11:27:34,48
28870,92,salida,80,2023-05-06 13:33:50,15
28871,18,salida,65,2023-11-06 20:14:27,23
28872,76,salida,28,2024-06-05 11:16:54,20
28873,74,entrada,2,2024-03-09 00:32:25,28
28874,136,salida,1,2023-10-26 07:28:58,19
28875,33,entrada,6,2024-08-25 12:54:59,9
28876,45,entrada,8,2023-08-18 22:01:36,38
28877,65,salida,75,2024-01-29 09:22:31,11
28878,121,entrada,43,2023-12-24 17:14:26,26
28879,20,salida,38,2024-08-25 21:58:56,32
28880,89,salida,16,2023-11-06 20:11:42,45
28881,42,salida,40,2024-08-03 16:16:24,19
28882,91,entrada,86,2024-09-29 11:17:32,27
28883,89,entrada,41,2024-11-02 18:12:54,42
28884,129,salida,86,2023-09-03 13:30:54,22
28885,56,entrada,77,2023-09-11 08:10:50,45
28886,151,salida,41,2023-11-07 19:50:04,24
28887,95,entrada,52,2024-11-23 07:53:04,49
28888,143,entrada,100,2025-03-26 04:38:22,39
28889,128,salida,89,2024-02-23 02:56:29,11
28890,41,salida,46,2024-08-04 03:42:37,3
28891,100,entrada,49,2024-08-04 15:31:52,14
28892,64,salida,57,2024-01-22 15:33:03,22
28893,5,entrada,11,2024-08-02 11:26:40,9
28894,60,entrada,2,2024-04-16 06:43:13,37
28895,11,entrada,54,2024-07-11 14:36:15,6
28896,87,entrada,74,2023-06-24 16:49:38,2
28897,49,entrada,4,2024-04-03 06:52:22,22
28898,39,salida,46,2024-10-28 15:14:09,36
28899,27,entrada,72,2024-04-13 05:45:03,38
28900,120,salida,62,2023-11-14 09:27:08,25
28901,53,salida,14,2025-04-18 23:06:50,48
28902,123,entrada,24,2023-07-07 07:42:05,26
28903,108,salida,28,2023-12-04 12:15:01,37
28904,10,entrada,39,2025-01-20 21:54:26,12
28905,105,entrada,79,2025-04-04 00:57:06,34
28906,99,salida,67,2023-05-13 13:10:29,46
28907,47,salida,18,2024-06-02 13:20:34,50
28908,138,entrada,34,2025-03-13 13:58:52,13
28909,2,entrada,70,2023-08-31 23:10:17,33
28910,102,entrada,66,2023-07-27 15:25:02,39
28911,32,entrada,80,2024-11-28 21:45:59,1
28912,79,salida,74,2023-08-25 15:23:51,43
28913,3,salida,13,2024-09-09 16:44:41,11
28914,104,salida,6,2024-04-24 08:23:12,4
28915,72,entrada,22,2023-07-28 10:56:59,47
28916,12,entrada,20,2024-05-20 12:43:12,26
28917,78,salida,80,2024-12-23 16:48:22,11
28918,128,salida,67,2023-09-19 11:36:12,5
28919,86,entrada,34,2025-01-24 05:56:55,47
28920,27,salida,97,2024-02-01 02:34:27,42
28921,103,salida,87,2024-10-23 04:05:11,15
28922,7,entrada,62,2024-09-05 18:23:14,24
28923,60,salida,4,2024-07-17 19:36:04,41
28924,86,salida,71,2024-11-01 16:14:17,28
28925,40,entrada,16,2025-03-28 20:59:00,22
28926,29,salida,19,2024-07-17 04:46:33,7
28927,135,salida,98,2024-01-07 11:23:47,43
28928,131,entrada,91,2024-08-13 21:06:42,23
28929,151,salida,5,2024-11-15 23:36:49,33
28930,62,salida,35,2023-10-23 00:28:25,35
28931,22,salida,50,2024-03-09 14:18:11,19
28932,96,salida,23,2024-01-31 08:37:12,28
28933,121,entrada,30,2023-06-14 01:54:01,28
28934,37,entrada,26,2024-10-06 04:30:09,40
28935,73,salida,41,2025-01-12 00:19:35,11
28936,138,entrada,91,2023-11-19 20:46:34,34
28937,50,entrada,46,2025-04-10 09:49:14,22
28938,5,entrada,42,2024-04-19 22:01:09,46
28939,55,salida,33,2023-05-18 23:07:38,1
28940,146,salida,2,2025-01-31 09:23:35,2
28941,40,salida,64,2023-11-19 04:51:14,25
28942,7,entrada,86,2024-01-21 06:41:19,33
28943,159,entrada,80,2024-05-04 23:18:07,36
28944,141,entrada,22,2025-03-04 15:07:16,29
28945,105,entrada,74,2025-04-27 17:41:05,25
28946,122,salida,73,2024-03-20 14:45:39,10
28947,58,salida,19,2025-03-13 23:01:25,49
28948,76,salida,100,2024-04-27 08:17:55,35
28949,55,salida,70,2024-12-20 13:46:57,19
28950,118,entrada,90,2025-01-25 21:52:51,9
28951,116,entrada,41,2024-11-15 21:17:27,15
28952,141,entrada,66,2024-10-11 15:36:31,50
28953,3,salida,24,2024-11-11 20:58:29,39
28954,106,entrada,41,2024-01-22 09:30:48,11
28955,98,entrada,75,2024-06-11 08:12:08,17
28956,59,salida,58,2024-12-25 23:46:48,26
28957,88,salida,20,2024-05-09 05:49:10,19
28958,81,entrada,99,2024-08-05 18:02:41,38
28959,159,entrada,70,2023-06-03 05:25:57,17
28960,99,salida,93,2023-11-25 13:07:15,22
28961,26,salida,96,2023-10-28 23:12:17,2
28962,49,entrada,82,2024-12-07 16:20:44,24
28963,55,salida,79,2023-05-19 14:29:02,47
28964,110,salida,94,2023-10-11 03:26:51,8
28965,17,salida,14,2024-02-26 23:56:55,28
28966,59,salida,15,2024-02-26 11:09:56,49
28967,125,entrada,4,2024-05-10 13:01:49,44
28968,140,entrada,80,2024-11-17 18:28:57,34
28969,112,salida,24,2023-10-16 02:18:23,8
28970,105,salida,40,2024-12-29 10:38:06,3
28971,113,entrada,89,2024-02-08 03:40:00,6
28972,100,salida,2,2024-05-18 12:54:02,20
28973,36,entrada,89,2024-10-19 06:53:03,6
28974,157,entrada,23,2024-11-12 02:54:13,36
28975,16,entrada,60,2024-03-08 09:02:17,28
28976,24,salida,82,2023-12-16 11:48:07,15
28977,60,entrada,74,2023-09-01 06:28:27,33
28978,158,salida,90,2024-08-12 19:52:27,18
28979,138,salida,85,2023-10-14 21:38:43,14
28980,125,salida,48,2024-08-19 01:39:23,47
28981,31,salida,72,2023-11-14 17:39:12,46
28982,109,entrada,60,2024-07-15 18:18:02,38
28983,49,entrada,46,2024-02-19 20:26:34,3
28984,82,salida,62,2024-08-18 12:52:25,32
28985,114,salida,82,2024-09-09 16:31:16,26
28986,27,entrada,47,2023-10-31 10:26:06,50
28987,116,entrada,84,2025-05-04 15:17:50,24
28988,18,entrada,67,2024-07-28 14:20:39,44
28989,99,entrada,88,2023-07-03 18:35:33,2
28990,159,salida,51,2025-04-26 00:56:55,19
28991,153,salida,5,2024-10-11 04:20:37,33
28992,2,salida,57,2024-09-06 15:48:18,24
28993,37,salida,12,2025-04-25 13:25:45,39
28994,26,entrada,65,2024-03-06 19:56:04,49
28995,112,entrada,43,2023-06-21 12:23:31,26
28996,112,salida,50,2023-09-18 00:58:41,22
28997,21,salida,75,2024-01-30 16:41:44,48
28998,62,entrada,35,2025-03-25 18:49:32,16
28999,29,salida,27,2023-08-21 08:49:29,3
29000,135,salida,6,2024-08-19 12:48:34,44
29001,61,salida,96,2023-06-01 08:36:10,12
29002,22,entrada,9,2024-08-29 14:32:04,8
29003,7,entrada,55,2024-08-29 02:56:00,14
29004,13,entrada,40,2023-12-17 01:15:43,4
29005,160,salida,79,2023-10-20 00:25:59,13
29006,158,entrada,75,2023-07-01 00:22:25,12
29007,32,salida,44,2023-05-23 21:25:25,45
29008,118,entrada,100,2024-10-03 03:25:41,12
29009,71,entrada,48,2024-04-26 22:34:53,45
29010,107,entrada,22,2024-11-09 17:27:26,15
29011,122,entrada,45,2025-04-29 03:32:25,24
29012,27,salida,99,2025-01-16 03:53:27,28
29013,128,entrada,86,2023-09-03 09:30:32,10
29014,7,entrada,96,2024-07-28 07:46:19,28
29015,128,entrada,98,2024-12-12 08:18:12,41
29016,154,salida,35,2025-01-18 02:01:48,16
29017,137,entrada,37,2024-10-24 15:22:26,29
29018,147,entrada,89,2025-02-06 22:13:30,11
29019,41,salida,6,2024-11-01 16:24:26,37
29020,80,salida,3,2024-08-17 23:09:22,42
29021,101,entrada,27,2025-04-12 04:53:55,36
29022,33,entrada,30,2025-02-13 03:20:48,33
29023,69,entrada,8,2024-03-04 10:20:07,32
29024,27,entrada,20,2023-09-25 20:28:29,12
